cdgeb-probe-08,cdgeb-server-08,cdgeb-file-07,0.685548,0.380121,0.383142,0.38397,0.387852,0.382306,0.382105,0.386274,0.380596,0.385571,0.383234,0.383464,0.380541,0.383152,0.382937,0.38341,0.385812,0.381895,0.382741,0.384048
cdgeb-probe-05,cdgeb-server-08,cdgeb-file-09,1.028289,0.273499,0.270383,0.270904,0.265939,0.270786,0.27058,0.269044,0.270917,0.269866,0.272676,0.269258,0.26806,0.270359,0.268754,0.269357,0.268377,0.267687,0.270459,0.269546
cdgeb-probe-14,cdgeb-server-12,cdgeb-file-14,1.108034,0.313817,0.325567,0.325815,0.314897,0.312896,0.318471,0.31446,0.316732,0.321727,0.314046,0.327175,0.318918,0.308555,0.318334,0.325175,0.327108,0.317319,0.325815,0.309364
cdgeb-probe-09,cdgeb-server-12,cdgeb-file-02,1.636578,0.814655,0.808271,0.818609,0.812411,0.81274,0.803594,0.814564,0.805327,0.833134,0.818271,0.805182,0.804889,0.81475,0.804705,0.819824,0.81251,0.819031,0.82152,0.804436
cdgeb-probe-14,cdgeb-server-04,cdgeb-file-15,0.497963,0.134762,0.131786,0.135605,0.13219,0.136065,0.13375,0.134812,0.133706,0.135276,0.134117,0.134369,0.131517,0.133955,0.137793,0.135667,0.136754,0.13448,0.134635,0.135675
cdgeb-probe-08,cdgeb-server-08,cdgeb-file-08,0.622118,0.364601,0.362811,0.365553,0.365386,0.3649,0.365925,0.367263,0.362313,0.365638,0.366914,0.366139,0.391262,0.362283,0.391485,0.364055,0.389479,0.365534,0.365341,0.365768
cdgeb-probe-05,cdgeb-server-14,cdgeb-file-16,1.205802,0.530809,0.525019,0.526006,0.525844,0.527847,0.530765,0.526266,0.524887,0.528085,0.525198,0.531615,0.527707,0.527184,0.527851,0.527295,0.546793,0.526778,0.530281,0.560371
cdgeb-probe-03,cdgeb-server-06,cdgeb-file-01,0.913105,0.41635,0.41498,0.416722,0.415431,0.417234,0.416008,0.418626,0.418082,0.416582,0.417417,0.417357,0.416595,0.415558,0.415548,0.415489,0.414148,0.413889,0.420586,0.416968
cdgeb-probe-12,cdgeb-server-03,cdgeb-file-06,1.378011,0.797891,0.807093,0.804027,0.805621,0.807301,0.794528,0.816957,0.812322,0.807222,0.795081,0.80879,0.793289,0.809719,0.803189,0.806383,0.79892,0.805334,0.796331,0.834261
cdgeb-probe-01,cdgeb-server-13,cdgeb-file-15,0.545229,0.433808,0.432749,0.434485,0.434906,0.434487,0.437108,0.436532,0.434501,0.434768,0.429799,0.431396,0.43572,0.438373,0.432215,0.436186,0.435693,0.434025,0.437087,0.431224
cdgeb-probe-14,cdgeb-server-15,cdgeb-file-15,1.561105,0.740586,0.738447,0.738846,0.742303,0.738806,0.745323,0.737409,0.742671,0.741337,0.745925,0.738639,0.746547,0.744487,0.746121,0.745145,0.74809,0.743897,0.739428,0.751738
cdgeb-probe-02,cdgeb-server-15,cdgeb-file-09,0.750231,0.328071,0.322667,0.325676,0.327702,0.323895,0.328919,0.323322,0.3265,0.322811,0.326077,0.327072,0.325357,0.328171,0.327467,0.325598,0.323749,0.324342,0.327592,0.327059
cdgeb-probe-05,cdgeb-server-15,cdgeb-file-15,1.399922,0.566731,0.573205,0.57423,0.571977,0.569532,0.577146,0.571235,0.569645,0.571954,0.571393,0.570062,0.577789,0.574187,0.57977,0.569728,0.568753,0.571877,0.572079,0.568192
cdgeb-probe-13,cdgeb-server-16,cdgeb-file-07,0.849627,0.542162,0.545323,0.542213,0.536304,0.53709,0.543373,0.537251,0.540926,0.543229,0.543816,0.540046,0.539191,0.53628,0.563904,0.544089,0.540043,0.541605,0.54247,0.543105
cdgeb-probe-08,cdgeb-server-03,cdgeb-file-11,1.165702,0.573491,0.575737,0.577778,0.57608,0.574116,0.573888,0.575972,0.570908,0.573366,0.574652,0.578351,0.57421,0.572706,0.571918,0.574131,0.573775,0.574084,0.574669,0.573646
cdgeb-probe-12,cdgeb-server-01,cdgeb-file-17,1.063267,0.554343,0.550984,0.554302,0.553895,0.553979,0.554714,0.555962,0.556477,0.554903,0.554432,0.555522,0.55607,0.553457,0.55318,0.55683,0.555724,0.587133,0.558826,0.554754
cdgeb-probe-09,cdgeb-server-08,cdgeb-file-14,1.178894,0.683329,0.678088,0.685256,0.687017,0.684591,0.687038,0.685797,0.699572,0.686667,0.676687,0.681667,0.806708,0.689532,0.68259,0.687876,0.689562,0.685631,0.686067,0.682373
cdgeb-probe-06,cdgeb-server-10,cdgeb-file-05,1.132505,0.5062,0.504372,0.53326,0.502083,0.490303,0.490835,0.485417,0.505793,0.490758,0.48874,0.487479,0.497527,0.501794,0.482815,0.503184,0.486664,0.495785,0.494234,0.50243
cdgeb-probe-08,cdgeb-server-12,cdgeb-file-12,1.032375,0.6235,0.621708,0.622171,0.623162,0.623498,0.622841,0.622906,0.622397,0.621837,0.62227,0.622082,0.621292,0.624802,0.625238,0.621496,0.621259,0.621593,0.625129,0.627159
cdgeb-probe-06,cdgeb-server-14,cdgeb-file-14,0.145956,0.062939,0.056829,0.058174,0.055294,0.058141,0.060262,0.056975,0.054827,0.056062,0.058441,0.055934,0.055735,0.057429,0.056422,0.055577,0.05868,0.058039,0.05628,0.056289
cdgeb-probe-05,cdgeb-server-04,cdgeb-file-03,0.410095,0.248666,0.252319,0.248873,0.253286,0.251276,0.251869,0.247428,0.250729,0.252695,0.250286,0.253829,0.248782,0.250304,0.253248,0.249783,0.252204,0.251266,0.250774,0.25072
